CellLabel	Distance[µm]	DAPI	MTCOI	SDHA
Pos5	86.108	67	269.8	277.8
Pos5	86.43	65.8	268.6	266.6
Pos5	86.753	65.6	286.6	256
Pos5	87.075	66.4	266.8	232.4
Pos5	87.398	65.8	267.6	213.8
Pos5	87.72	62.6	249.2	182.2
Pos5	88.043	62.6	249.2	182.2
Pos5	88.365	65.8	221	180.4
Pos5	88.688	62.8	158.6	154.4
Pos5	89.01	60.6	142.8	161
Pos5	89.333	62.6	155.8	165.2
Pos5	89.655	61.2	191.8	193.6
Pos5	89.978	60.2	247.6	235
Pos5	90.3	59.4	298.4	262
Pos5	90.623	64.2	382.6	247.2
Pos5	90.945	64.2	382.6	247.2
Pos5	91.268	61.6	358	232.2
Pos5	91.59	58.4	318.4	243.8
Pos5	91.913	59.4	346.6	282.6
Pos5	92.235	60.2	364.4	325.4
Pos5	92.558	61.2	607.8	434.2
Pos5	92.88	61	773.6	501.2
Pos5	93.203	63.4	723.8	436.4
Pos5	93.525	61.6	519.6	320.8
Pos5	93.848	62.4	334	295.6
Pos5	94.17	60	264.4	273.6
Pos5	94.493	59.8	278.6	258.4
Pos5	94.815	56.6	318.6	287
Pos5	95.138	57.4	269.8	248.4
Pos5	95.46	59.6	246	254.8
Pos5	95.783	59.6	246	254.8
Pos5	96.105	59	354.4	268
Pos5	96.428	59.4	369	267.4
Pos5	96.75	59.4	369	267.4
Pos5	97.073	58.4	303.8	247.6
Pos5	97.395	57.4	274	235
Pos5	97.718	58.2	269	235.6
Pos5	98.04	58.2	269	235.6
Pos5	98.363	58	342.6	252.4
Pos5	98.685	59	319.8	251.4
Pos5	99.008	58	247	242.8
Pos5	99.33	57.6	262.6	275
Pos5	99.653	56.4	226.8	271.2
Pos5	99.975	61.2	258.6	337.6
Pos5	100.298	57.8	325.6	361.8
Pos5	100.62	57.2	260.6	279.4
Pos5	100.943	58.4	282.6	309.4
Pos5	101.265	60.2	208.6	222.6
Pos5	101.588	57.2	149.8	149.8
Pos5	101.91	55.8	132.4	125.6
Pos5	102.233	56.2	114.6	109.6
Pos5	102.555	57.2	112.4	109.2
Pos5	102.878	57.2	112.4	109.2
Pos5	103.2	58.2	113	117
Pos5	103.523	57.6	120.8	116
Pos5	103.845	58.2	152.8	129.4
Pos5	104.168	57	162	148
Pos5	104.49	56	153.2	143
Pos5	104.813	56.2	135.6	137
Pos5	105.135	55.8	129.4	127.6
Pos5	105.458	55	141	143.4
Pos5	105.78	58.8	145.6	159.8
Pos5	106.103	52.8	194.4	161.4
Pos5	106.425	56	264.2	169.8
Pos5	106.748	57.8	254	178.6
Pos5	107.07	56.6	220.6	169.8
Pos5	107.393	55.2	196.4	164.6
Pos5	107.715	56.6	206	163.6
Pos5	108.038	58	182.8	146
Pos5	108.36	54.6	194	150.4
Pos5	108.683	59	238.6	171.6
Pos5	109.005	59	238.6	171.6
Pos5	109.328	55.6	303	226.4
Pos5	109.65	58.6	296.6	247
Pos5	109.973	59.6	181.2	188.6
Pos5	110.295	55.4	126	140.6
Pos5	110.618	56.8	128	133
Pos5	110.94	55	121.6	134.6
Pos5	111.263	58.4	126.8	120.8
Pos5	111.585	60.4	119.2	131.2
Pos5	111.908	54.4	115.8	115.6
Pos5	112.23	55.8	129.4	103.4
Pos5	112.553	52.4	121.6	106
Pos5	112.875	57.2	146.2	111.6
Pos5	113.198	58.2	151.6	117.8
Pos5	113.52	55.6	132.6	125.8
Pos5	113.843	56.4	131.8	124.6
Pos5	114.165	59.2	145.4	133.2
Pos5	114.488	57.6	228.8	158
Pos5	114.81	56.4	276.8	196
Pos5	115.133	56.6	269	185.6
Pos5	115.455	57.8	159.4	146.6
Pos5	115.778	56.8	119	115.6
Pos5	116.1	55.8	107.6	111
Pos5	116.423	56.2	123.4	114.2
Pos5	116.745	56.8	149.6	117
Pos5	117.068	55.2	179.2	119.2
Pos5	117.39	57.8	205	127.8
Pos5	117.713	59	224.2	149.2
Pos5	118.035	58.2	197.2	172.2
Pos5	118.358	56.6	168.2	159
Pos5	118.68	56	162	160.6
Pos5	119.003	55	186.8	206.6
Pos5	119.325	57.8	273.8	289.4
Pos5	119.648	55.4	330.2	382.8
Pos5	119.97	59.2	267	384.4
Pos5	120.293	56.2	223	307
Pos5	120.615	56.6	186.6	219
Pos5	120.938	57	203	171.6
Pos5	121.26	56.2	259	173.4
Pos5	121.583	56.8	277.4	195.4
Pos5	121.905	56.6	275.8	211.6
Pos5	122.228	55.4	267.8	254.2
Pos5	122.55	56.6	284.8	286
Pos5	122.873	56.8	246	284.2
Pos5	123.195	55	184.4	205.2
Pos5	123.518	55	172	166.2
Pos5	123.84	55.8	204.8	169
Pos5	124.163	57	264.2	181
Pos5	124.485	56.4	324	218
Pos5	124.808	55.6	360.8	243.4
Pos5	125.13	56.6	324.6	287.8
Pos5	125.453	55.8	303	310.8
Pos5	125.775	58.4	342	329
Pos5	126.098	58.2	347	282.6
Pos5	126.42	55.6	273.4	280
Pos5	126.743	56.6	199.2	269
Pos5	127.065	57.6	161.8	224.6
Pos5	127.388	55.4	144	179.2
Pos5	127.71	55.6	150.8	145.4
Pos5	128.033	55.6	182.2	152.2
Pos5	128.355	56.6	260	178.4
Pos5	128.678	57.8	317	239
Pos5	129	59	338	282.8
Pos5	129.322	58.8	369.6	304.8
Pos5	129.645	57.8	277.6	303.8
Pos5	129.968	59.2	172.8	241
Pos5	130.29	57.8	143	179.8
Pos5	130.613	58.2	206	150.2
Pos5	130.935	62	274.6	152.2
Pos5	131.258	58	326.4	162.4
Pos5	131.58	58	357	174
Pos5	131.903	56.8	389	189
Pos5	132.225	58.8	321.8	247
Pos5	132.548	57.4	247.2	223.6
Pos5	132.87	56.4	216.4	216.6
Pos5	133.193	56.2	230	214.4
Pos5	133.515	57.4	248.2	233.6
Pos5	133.838	57.2	249.6	276.4
Pos5	134.16	56.6	215.8	312.6
Pos5	134.483	56.6	199.2	347.8
Pos5	134.805	58.2	210	359.2
Pos5	135.128	57.2	188.6	334
Pos5	135.45	55	164.6	242.2
Pos5	135.773	55.4	165.6	234.8
Pos5	136.095	58	192.6	280.2
Pos5	136.418	60	241.2	360.4
Pos5	136.74	58.2	310.4	382.8
Pos5	137.063	62	393.6	392.8
Pos5	137.385	60	413.6	419.2
Pos5	137.708	61.4	410.2	444.8
Pos5	138.03	60.4	377.6	415.6
Pos5	138.353	60.4	272	372.6
Pos5	138.675	58.4	168	287.8
Pos5	138.998	59.6	119.4	184.8
Pos5	139.32	59.6	119.4	184.8
Pos5	139.643	60.2	106.8	145.2
Pos5	139.965	59.6	103.4	138
Pos5	140.288	60.8	100	136.2
Pos5	140.61	59.4	97.4	137
Pos5	140.933	61.4	103.4	133.4
Pos5	141.255	64.8	108.8	145.4
Pos5	141.578	65.2	116.8	154
Pos5	141.9	67.2	136	188
Pos5	142.223	68	154.6	236.6
Pos5	142.545	78.8	176.4	284.4
Pos5	142.868	78.6	194.6	272.6
Pos5	143.19	81	242.4	284.4
Pos5	143.513	87	266.8	303.6
Pos5	143.835	95	320.6	294.8
Pos5	144.158	104.4	336.8	292.4
Pos5	144.48	120.2	340.2	282.2
Pos5	144.803	129.4	380.4	403.6
Pos5	145.125	152.6	326.8	359.2
Pos5	145.448	180.4	276	325.6
Pos5	145.77	219.4	314.4	331
Pos5	146.093	252.4	504.6	491
Pos5	146.415	364.6	611.2	578
Pos5	146.738	571.8	624	584.4
Pos5	147.06	900.6	445	531.4
Pos5	147.383	804	286	520.2
Pos5	147.705	1040	261.4	357.2
Pos5	148.028	1217.4	250.4	315.4
Pos5	148.35	767.8	285.4	366.8
Pos5	148.673	734.8	326.6	357.8
Pos5	148.995	685	319.6	348.2
Pos5	149.318	649.4	227.8	303
Pos5	149.64	420.6	167	291.2
Pos5	149.963	420.6	167	291.2
Pos5	150.285	425.8	137.8	218.4
Pos5	150.608	324	149.6	206.6
Pos5	150.93	330.6	157.4	201
Pos5	151.253	321.2	166	195.8
Pos5	151.575	246.2	210	237.8
Pos5	151.898	237	251.2	241
Pos5	152.22	229.6	326.6	249.8
Pos5	152.543	174.8	478.6	391.4
Pos5	152.865	172.2	475.2	442.4
Pos5	153.188	129.6	452.8	567.6
Pos5	153.51	120.2	418.2	547.8
Pos5	153.833	108.8	347.4	485.6
Pos5	154.155	92.4	205.6	430
Pos5	154.478	88.2	168.4	313.4
Pos5	154.8	88.2	168.4	313.4
Pos5	155.123	81.8	228.8	298.2
Pos5	155.445	77	248.8	363.6
Pos5	155.768	73	167.8	386.8
Pos5	156.09	68.8	147.8	297
Pos5	156.413	67.8	137.2	248.4
Pos5	156.735	67.4	139.6	269.8
Pos5	157.058	64.6	159.4	213
Pos5	157.38	63.6	158	201.4
Pos5	157.703	62	212.6	224.4
Pos5	158.025	63.4	212.4	214.8
Pos5	158.348	64	291.6	276.2
Pos5	158.67	66	239.6	315.6
Pos5	158.993	63.4	169.8	308.8
Pos5	159.315	62	169	267.4
Pos5	159.638	61.6	167.8	221.2
Pos5	159.96	63.2	237.8	221.2
Pos5	160.283	62.6	295.8	288.8
Pos5	160.605	64.4	334.2	359
Pos5	160.928	62.6	320.4	390.4
Pos5	161.25	60.4	266.8	369.4
Pos5	161.573	65.2	170.6	287.6
Pos5	161.895	62.6	170.4	246.8
Pos5	162.218	60.4	175.6	226.2
Pos5	162.54	60.4	147	220.8
Pos5	162.863	61.2	150.4	250.6
Pos5	163.185	63.6	151.6	213.2
Pos5	163.508	61.8	209.8	194.2
Pos5	163.83	61.8	209.8	194.2
Pos5	164.153	65	206.8	255.2
Pos5	164.475	64.6	147.6	260.2
Pos5	164.798	60.4	147.2	234.8
Pos5	165.12	66.6	131.8	181.2
Pos5	165.443	66.6	131.8	181.2
Pos5	165.765	69.6	109.8	158
Pos5	166.088	68	112.8	135.6
Pos5	166.41	64	124.2	125.8
Pos5	166.733	69.6	144.8	119.8
Pos5	167.055	69.6	144.8	119.8
Pos5	167.378	68.2	144.8	116.6
Pos5	167.7	66.4	165.6	143
Pos5	168.023	67.8	124.2	175.2
Pos5	168.345	67.6	114	135.2
Pos5	168.668	64.8	117.2	117.6
Pos5	168.99	65.4	137.6	127.6
Pos5	169.313	68.8	176.4	142.2
Pos5	169.635	67.4	250.8	176
Pos5	169.958	69.8	348.2	256.4
Pos5	170.28	71.4	383.8	388.6
Pos5	170.603	69.2	342.4	486.2
Pos5	170.925	69.4	315	392
Pos5	171.248	69.6	293.2	335.8
Pos5	171.57	67.8	265	308.4
Pos5	171.893	65.6	270.8	263.8
Pos5	172.215	68.8	316	287.4
Pos5	172.538	69.8	299.2	316
Pos5	172.86	67	269.2	303.2
Pos5	173.183	66.4	232.6	272
Pos5	173.505	70	216.6	265.2
Pos5	173.828	70	216.6	265.2
Pos5	174.15	72.8	174.2	218.2
Pos5	174.473	73	186.6	201.2
Pos5	174.795	69.8	236.6	202
Pos5	175.118	71	269.4	237.2
Pos5	175.44	71	321.4	284.2
Pos5	175.763	74.8	341.8	309
Pos5	176.085	70.2	348.4	429
Pos5	176.408	71.8	229.4	399.8
Neg1	0	54	72.6	144.2
Neg1	0.323	58.2	73	169.4
Neg1	0.645	61.6	72.2	233.2
Neg1	0.968	59	69.6	212.4
Neg1	1.29	58.4	80	214.4
Neg1	1.613	60.2	78.4	230
Neg1	1.935	63.2	78.2	227.2
Neg1	2.258	64.2	75.8	242.8
Neg1	2.58	60.6	79.4	357.6
Neg1	2.903	64.6	84.6	600.6
Neg1	3.225	69.8	85.4	688.6
Neg1	3.548	67.4	91	713.4
Neg1	3.87	68.6	93	781.4
Neg1	4.193	62.2	89.6	866.8
Neg1	4.515	67	84.2	719.2
Neg1	4.838	71.2	79.6	444.6
Neg1	5.16	70	80.4	461.2
Neg1	5.483	70	82.4	513.4
Neg1	5.805	78.8	88.8	628
Neg1	6.128	79	91.2	730.8
Neg1	6.45	81.8	87.6	783.4
Neg1	6.773	81.6	84.6	746.2
Neg1	7.095	82.6	89.6	601.8
Neg1	7.418	87	83	480.8
Neg1	7.74	85.8	83.6	384.8
Neg1	8.063	87.8	83	314.4
Neg1	8.385	91.8	80.2	274
Neg1	8.708	109.6	81.8	353.2
Neg1	9.03	167.2	81.6	292.6
Neg1	9.353	448.8	82.2	295
Neg1	9.675	965.8	76.4	278.6
Neg1	9.998	1845.4	73.6	230
Neg1	10.32	2631.6	68	179.2
Neg1	10.643	2950.2	70.8	171
Neg1	10.965	2950.2	70.8	171
Neg1	11.288	3539	71.4	166
Neg1	11.61	3383	72.4	183.2
Neg1	11.933	3742.8	67	176.2
Neg1	12.255	3735.4	71	151
Neg1	12.578	3938.8	66.8	145.6
Neg1	12.9	3886.4	69.2	156
Neg1	13.223	3517	72.8	156.8
Neg1	13.545	3745.6	71.4	183
Neg1	13.868	3559.8	72.8	225.8
Neg1	14.19	3724.2	71	302.8
Neg1	14.513	3547.6	71.2	356.6
Neg1	14.835	3063.8	75.8	368
Neg1	15.158	3340.6	73.6	372.6
Neg1	15.48	3068.2	73.6	361.6
Neg1	15.803	3288.6	74.4	371.8
Neg1	16.125	2802.4	73.8	410.8
Neg1	16.448	2969.2	74.8	414.4
Neg1	16.77	2841.4	78	383.8
Neg1	17.093	3274.6	74.6	297.8
Neg1	17.415	3877	70.8	308.4
Neg1	17.738	3877	70.8	308.4
Neg1	18.06	3491.6	75.4	418.2
Neg1	18.383	3507.8	72.6	415.2
Neg1	18.705	3472.6	74.8	436.8
Neg1	19.028	3428.8	70.6	464.6
Neg1	19.35	3370.2	72.6	481
Neg1	19.673	3293.2	76.6	468.4
Neg1	19.995	3186.4	78	426.2
Neg1	20.318	3084.6	75.8	412.4
Neg1	20.64	2988.2	76	418.2
Neg1	20.963	3276.4	76.2	386.6
Neg1	21.285	3101.6	77	385.8
Neg1	21.608	2933.4	76.6	378.4
Neg1	21.93	2721.6	78.6	365.2
Neg1	22.253	3196.4	78.6	325.6
Neg1	22.575	2955.6	79.2	348.4
Neg1	22.898	3356.2	74.6	353
Neg1	23.22	3071.6	77.2	400
Neg1	23.543	3388.4	79	326.6
Neg1	23.865	3180.6	80.4	326.6
Neg1	24.188	3660.2	76.2	261.4
Neg1	24.51	3807.8	76.4	239.6
Neg1	24.833	3637.6	76	286.4
Neg1	25.155	3703.4	76.8	323.4
Neg1	25.478	3925.4	75.8	275.6
Neg1	25.8	3713.6	80.4	279.6
Neg1	26.123	3731.8	80.4	252.8
Neg1	26.445	3931.2	75.6	220.2
Neg1	26.768	3759.8	75.6	224.8
Neg1	27.09	3816.2	76.2	237.2
Neg1	27.413	4026.4	72.2	230.4
Neg1	27.735	4024.8	76.8	299.6
Neg1	28.058	4095	79.6	303.4
Neg1	28.38	4095	86.6	359.2
Neg1	28.703	4095	90.8	358.6
Neg1	29.025	4095	86.8	368.8
Neg1	29.348	4095	81.6	400.4
Neg1	29.67	4095	81.6	448
Neg1	29.993	4095	79	463.4
Neg1	30.315	4095	77.6	513.4
Neg1	30.638	4095	74.8	519
Neg1	30.96	4095	76	499.4
Neg1	31.283	4095	79.2	551.8
Neg1	31.605	4095	80.8	646.6
Neg1	31.928	4095	80.8	835.4
Neg1	32.25	4010	86.6	1005.6
Neg1	32.572	3840	89.4	1161
Neg1	32.895	3624.8	95.4	1363
Neg1	33.218	3322.6	90.8	1762.4
Neg1	33.54	2868.8	97.6	2458
Neg1	33.863	2002.4	107	3039.4
Neg1	34.185	1034.6	120.2	3200.6
Neg1	34.508	449.6	131	3144.8
Neg1	34.83	276.8	127	2900.6
Neg1	35.153	155.6	123	2537.2
Neg1	35.475	114.8	118.2	2203.6
Neg1	35.798	96	108.2	2038.8
Neg1	36.12	88.6	107.4	2066.4
Neg1	36.443	85	108.6	2131.8
Neg1	36.765	83.2	111.6	1958.6
Neg1	37.088	82.6	109.6	1815.4
Neg1	37.41	83	108.4	1988
Neg1	37.733	80.4	104.6	2134.2
Neg1	38.055	78.6	107.4	2182.2
Neg1	38.378	79.6	114.4	2111.8
Neg1	38.7	77.4	116.4	1954.4
Neg1	39.023	78.8	124.6	1694
Neg1	39.345	78.2	113.2	1577.4
Neg1	39.668	77	106.2	1449
Neg1	39.99	77	106.2	1449
Neg1	40.313	76	98.2	1372.6
Neg1	40.635	74.2	93.6	1424.8
Neg1	40.958	72.6	93.4	1496.8
Neg1	41.28	72	93.8	1532.4
Neg1	41.603	69.8	96	1565.4
Neg1	41.925	72	101.8	1745.2
Neg1	42.248	70.8	99.2	1861.6
Neg1	42.57	70.6	104.6	1821
Neg1	42.893	65.8	101.2	1709.2
Neg1	43.215	67.8	105.8	1608.2
Neg1	43.538	69	108.2	1583.6
Neg1	43.86	67.8	104.4	1669.2
Neg1	44.183	67.4	100.4	1702.6
Neg1	44.505	70.2	99	1723.2
Neg1	44.828	67.8	98	1884.8
Neg1	45.15	66.2	106.6	1975.8
Neg1	45.473	71	106	1944
Neg1	45.795	65.4	107.6	1786.4
Neg1	46.118	66.8	105.8	1578.4
Neg1	46.44	68.8	103.6	1363.4
Neg1	46.763	64.8	93.6	1215.2
Neg1	47.085	68.2	88.2	1162.2
Neg1	47.408	65.6	91.2	1247.6
Neg1	47.73	65	94.2	1517.2
Neg1	48.053	65.2	98.6	1835.2
Neg1	48.375	66.6	98.2	1828.8
Neg1	48.698	67.6	102.4	1683
Neg1	49.02	67.4	98.6	1417.8
Neg1	49.343	65.4	91.2	992.2
Neg1	49.665	62.8	93.2	906.8
Neg1	49.988	65.8	90.4	951.8
Neg1	50.31	64	87.6	872.2
Neg1	50.633	66.2	90	811.4
Neg1	50.955	66.4	86.8	764.6
Neg1	51.278	64	88	825.4
Neg1	51.6	62.6	92	910.8
Neg1	51.923	66	91.4	969.6
Neg1	52.245	66.2	88	922.6
Neg1	52.568	65.2	91.6	975
Neg1	52.89	62.6	93.4	877.4
Neg1	53.213	66.4	95.6	803.2
Neg1	53.535	63.2	93.8	846.8
Neg1	53.858	67.4	91.2	1068
Neg1	54.18	69.4	96	1350
Neg1	54.503	65.8	96.2	1592.2
Neg1	54.825	62.8	98.4	1500.2
Neg1	55.148	63.4	101	1328.2
Neg1	55.47	64.2	107.4	1138.2
Neg1	55.793	64.6	102	1038.4
Neg1	56.115	66.4	101.4	1046.4
Neg1	56.438	63.4	105.2	1018.2
Neg1	56.76	60	102	987.4
Neg1	57.083	62.4	103.8	947.6
Neg1	57.405	61.4	102.4	815.6
Neg1	57.728	65.6	99	807.8
Neg1	58.05	63.6	90.8	797.6
Neg1	58.373	63.4	94.8	776.6
Neg1	58.695	61	86	687.2
Neg1	59.018	65.2	85.8	706.6
Neg1	59.34	61.2	86.2	663.4
Neg1	59.663	60.2	87.4	679.8
Neg1	59.985	64.8	88.6	615
Neg1	60.308	59.4	86.4	625.4
Neg1	60.63	63	86.2	668.8
Neg1	60.953	65.2	85.6	779
Neg1	61.275	63.8	89	831.8
Neg1	61.598	64	94.8	757.4
Neg1	61.92	63.2	92.6	739.6
Neg1	62.243	64.8	97.8	717.4
Neg1	62.565	66.4	95.2	700
Neg1	62.888	65.4	102.2	875.8
Neg1	63.21	64.8	97.8	840.8
Neg1	63.533	67.8	93.4	983.4
Neg1	63.855	68.6	97.6	972.2
Neg1	64.177	66.2	100.6	1077.4
Neg1	64.5	66.2	100.6	1077.4
Neg1	64.823	68.8	100.6	1074.6
Neg1	65.145	68.4	97.4	1088.8
Neg1	65.468	66.4	92.8	934.8
Neg1	65.79	69.4	99.6	904.8
Neg1	66.113	61.8	97.6	757.8
Neg1	66.435	66	95.6	713.6
Neg1	66.758	63.6	99.4	706.4
Neg1	67.08	66.8	93.6	645.2
Neg1	67.403	66.8	93.6	645.2
Neg1	67.725	65.4	93.6	676.8
Neg1	68.048	67	98.4	702.2
Neg1	68.37	67	97.6	714
Neg1	68.693	63.8	95.4	828.6
Neg1	69.015	67.4	94.4	835.2
Neg1	69.338	66.4	103.4	841.2
Neg1	69.66	68.8	107.4	798
Neg1	69.983	64.8	112.4	783
Neg1	70.305	66.8	110.2	807
Neg1	70.628	65.6	111.6	748
Neg1	70.95	63.4	125.4	678.4
Neg1	71.273	60.8	124	688.6
Neg1	71.595	65.2	152.8	727.2
Neg1	71.918	61.8	171.8	802.2
Neg1	72.24	66.6	188.2	749.4
Neg1	72.563	64.8	138.8	786
Neg1	72.885	65.2	134.4	773.6
Neg1	73.208	63.4	112.2	868.4
Neg1	73.53	66.8	115.6	829.4
Neg1	73.853	67.6	114.8	890.6
Neg1	74.175	66.6	128	836.6
Neg1	74.498	68.2	122	924.6
Neg1	74.82	64.6	152.6	1009
Neg1	75.143	66.6	193.6	980.4
Neg1	75.465	67.6	213.6	990.6
Neg1	75.788	67	195.8	849.4
Neg1	76.11	66.4	137.2	904.2
Neg1	76.433	68.4	123	836.6
Neg1	76.755	67.4	114	848.2
Neg1	77.078	65.2	112.2	871
Neg1	77.4	65	122.2	852.6
Neg1	77.723	64.6	118.2	990.6
Neg1	78.045	66.6	124.4	1094.2
Neg1	78.368	64.8	125.2	1069.6
Neg1	78.69	66.6	130.6	1163.8
Neg1	79.013	66.6	130.6	1163.8
Neg1	79.335	70.2	126.2	1165.6
Neg1	79.658	71	126.6	1113.6
Neg1	79.98	72.4	124.4	981.2
Neg1	80.303	67.4	117.6	909.2
Neg1	80.625	68.6	114.2	973
Neg1	80.948	66.2	113.8	885.8
Neg1	81.27	65.6	108.6	916.8
Neg1	81.593	67.6	109.4	1107.2
Neg1	81.915	67.6	109.4	1107.2
Neg1	82.238	66.4	117.4	1453.8
Neg1	82.56	68.2	126.6	1587.4
Neg1	82.883	69.4	124	1444.4
Neg1	83.205	71.8	126.4	1546.6
Neg1	83.528	67.4	120.6	1354.8
Neg1	83.85	68	123.4	1143.6
Neg1	84.173	70	124.4	1145
Neg1	84.495	66.2	105.8	960.6
Neg1	84.818	71.6	103.2	826
Neg1	85.14	71.6	103.2	826
Neg1	85.463	62.6	100.4	744.6
Neg1	85.785	69.2	97.4	739.4
Neg1	86.108	67.8	99.2	746.2
Neg1	86.43	69.2	99.4	806.2
Neg1	86.753	67	93.8	863
Neg1	87.075	68.6	99.6	882.2
Neg1	87.398	69	99.6	1134.4
Neg1	87.72	70.8	106	1294.2
Neg1	88.043	68.8	110.8	1281.2
Neg1	88.365	71	105.2	1311.8
Neg1	88.688	69.6	103.6	1156.4
Neg1	89.01	73.2	96.2	952.6
Neg1	89.333	73.6	97.4	838.6
Neg1	89.655	68.8	98.6	834.6
Neg1	89.978	70.4	97.2	760
Neg1	90.3	70.4	101.8	770.6
Neg1	90.623	68.8	99.2	816.4
Neg1	90.945	72	96.4	812
Neg1	91.268	67	96.2	866.4
Neg1	91.59	69.8	98.6	913
Neg1	91.913	71.6	97.4	944.8
Neg1	92.235	67.2	97.4	1020.2
Neg1	92.558	68.4	98.6	1062.8
Neg1	92.88	66.2	97.2	1167.8
Neg1	93.203	67.6	104.8	1315.4
Neg1	93.525	71.6	105.4	1374.6
Neg1	93.848	72.6	102.6	1343.4
Neg1	94.17	73.4	105	1269.6
Neg1	94.493	71	101	1320.4
Neg1	94.815	69.2	95	1525.8
Neg1	95.138	72	103.8	1401.6
Neg1	95.46	71.4	105.4	1488.6
Neg1	95.783	71.6	105.2	1412.8
Neg1	96.105	68.4	97.6	1205
Neg1	96.428	69.8	102	961.8
Neg1	96.75	69.4	92.4	951.8
Neg1	97.073	68.4	95.2	1005.2
Neg1	97.395	67	96.6	1197.2
Neg1	97.718	67	96.6	1197.2
Neg1	98.04	70.6	102.6	1446.2
Neg1	98.363	74.4	109	1278.6
Neg1	98.685	73.2	108.4	1386.2
Neg1	99.008	73.2	103.6	1045.4
Neg1	99.33	71.4	103.2	1028.2
Neg1	99.653	69.2	95.8	824
Neg1	99.975	71	100.8	796.6
Neg1	100.298	66.6	100.6	894.4
Neg1	100.62	70.4	101.4	763
Neg1	100.943	70.6	101.8	873
Neg1	101.265	70.8	100.4	985.4
Neg1	101.588	70.8	97	1004.4
Neg1	101.91	71.8	92.4	1026.6
Neg1	102.233	74.2	94.4	1094.2
Neg1	102.555	76	92	1082.4
Neg1	102.878	78.6	90.8	1075
Neg1	103.2	76.6	95.4	1071
Neg1	103.523	74.8	99.6	1087.4
Neg1	103.845	78.2	96.4	1086.8
Neg1	104.168	85	100.8	1069.2
Neg1	104.49	89.2	102.2	1100.4
Neg1	104.813	95.4	103.2	1151.8
Neg1	105.135	99.8	99.2	1137
Neg1	105.458	105.6	103.2	1269.8
Neg1	105.78	113.2	103.4	1224.4
Neg1	106.103	126.8	100.8	1272.4
Neg1	106.425	143	104.8	1300.8
Neg1	106.748	154.2	99.8	1308.8
Neg1	107.07	190.4	97	957.4
Neg1	107.393	202	101.4	1244.6
Neg1	107.715	231.4	97.6	1238.6
Neg1	108.038	272.6	103	1216.4
Neg1	108.36	330.2	102.8	1219.8
Neg1	108.683	396.6	97.8	1152.4
Neg1	109.005	428	97.6	1359.8
Neg1	109.328	515.8	95.2	1240.8
Neg1	109.65	663.4	87.6	1107
Neg1	109.973	851.6	91.2	934.2
Neg1	110.295	885.6	98.4	950.4
Neg1	110.618	1190.8	98.8	989
Neg1	110.94	1617	95	979.2
Neg1	111.263	1577.2	91.6	1059.2
Neg1	111.585	2014.2	94.4	861.6
Neg1	111.908	2014.2	94.4	861.6
Neg1	112.23	2484	90	695.6
Neg1	112.553	2329.6	95.2	709.6
Neg1	112.875	2822	90.2	576
Neg1	113.198	3261.4	91	491.6
Neg1	113.52	3153.4	91.8	571.2
Neg1	113.843	3529.4	91.6	535
Neg1	114.165	3798	89	496
Neg1	114.488	3849.2	84	498.4
Neg1	114.81	3478.4	92	638.8
Neg1	115.133	3259.4	97.4	655.2
Neg1	115.455	3142	99.4	669
Neg1	115.778	2630.4	105.2	849.8
Neg1	116.1	2320.6	106.4	829.2
Neg1	116.423	1752.4	111.8	1075.2
Neg1	116.745	742	112.6	1166.6
Neg1	117.068	421.6	119.8	1661.6
Neg1	117.39	315.8	128.2	2240.6
Neg1	117.713	226.2	126	2067.4
Neg1	118.035	198	125.2	2224
Neg1	118.358	180	119.8	2255.4
Neg1	118.68	153	117.6	1872.4
Neg1	119.003	148.4	120.4	1944
Neg1	119.325	140.6	129.6	2193.2
Neg1	119.648	133.6	129.6	2444
Neg1	119.97	131.6	128.2	2068.4
Neg1	120.293	127.2	134	2076.4
Neg1	120.615	122.8	139.6	2067
Neg1	120.938	118	139.6	2030.4
Neg1	121.26	105.8	137.8	1866.2
Neg1	121.583	99.2	134.6	1300.2
Neg1	121.905	93	126	1174.2
Neg1	122.228	90.2	125.8	995
Neg1	122.55	87.4	133.6	895
Neg1	122.873	81.6	150.4	848
Neg1	123.195	78.8	165.6	815.2
Neg1	123.518	79.4	170	791.6
Neg1	123.84	78.6	171.4	746.2
Neg1	124.163	75.2	166.8	699.2
Neg1	124.485	73.2	162.4	655
Neg1	124.808	73.4	161.2	634
Neg1	125.13	73.2	165.6	662.4
Neg1	125.453	73.6	161.2	709.8
Neg1	125.775	78.2	155.4	864.6
Neg1	126.098	73	151.6	924.4
Neg1	126.42	73.6	152.6	974.2
Neg1	126.743	76.2	158.8	1010
Neg1	127.065	70.6	159.4	1020
Neg1	127.388	66.6	163.2	1016.6
Neg1	127.71	68.4	181.8	875.4
Neg1	128.033	70.4	211	892.8
Neg1	128.355	72	237.4	971.2
Neg1	128.678	71.6	191.6	1148
Neg1	129	67.2	174.4	1217.8
Neg1	129.322	68.2	155	1253.2
Neg1	129.645	70.6	157.4	1235
Neg1	129.968	66.6	153.6	1297.8
Neg1	130.29	68.4	135.6	1374
Neg1	130.613	68.6	140	1376.2
Neg1	130.935	65.6	132.4	1362.8
Neg1	131.258	65.6	139.8	1363
Neg1	131.58	66.4	140	1433.4
Neg1	131.903	67.6	138.2	1450
