	Line scan				Control region		
Foci no	Distance	DAPI	MTCOI	SDHA	DAPI	MTCOI	SDHA
4	210.642	57.2	371.6	431	62.868	268.379	222.701
4	210.965	58.2	336	433.4	62.868	268.379	222.701
4	211.287	57.8	226.6	355	62.868	268.379	222.701
4	211.61	60.2	188.2	265	62.868	268.379	222.701
4	211.932	57	184.2	216.2	62.868	268.379	222.701
4	212.255	56.6	182.4	179.8	62.868	268.379	222.701
4	212.578	56.6	166.8	155.6	62.868	268.379	222.701
4	212.9	56.6	166.8	155.6	62.868	268.379	222.701
4	213.223	56.6	159.6	156.4	62.868	268.379	222.701
4	213.545	57	165.6	157.4	62.868	268.379	222.701
4	213.868	58.2	187	160.6	62.868	268.379	222.701
4	214.191	55	237.4	183.6	62.868	268.379	222.701
4	214.513	59.2	283.8	213	62.868	268.379	222.701
4	214.836	56.8	252.6	248.8	62.868	268.379	222.701
4	215.158	60.2	256.6	252.6	62.868	268.379	222.701
4	215.481	58.6	302.8	261.4	62.868	268.379	222.701
4	215.803	59	306.6	280	62.868	268.379	222.701
4	216.126	58.4	302.8	297.8	62.868	268.379	222.701
4	216.449	56	260.4	295.6	62.868	268.379	222.701
4	216.771	58.2	228.8	264.8	62.868	268.379	222.701
4	217.094	58.2	228.8	264.8	62.868	268.379	222.701
4	217.416	58.8	199.6	217	62.868	268.379	222.701
4	217.739	56.2	225.8	200.4	62.868	268.379	222.701
4	218.061	55.6	241.6	200.6	62.868	268.379	222.701
4	218.384	55.4	194.6	200.6	62.868	268.379	222.701
4	218.707	55.4	211.6	195	62.868	268.379	222.701
4	219.029	58.4	213.6	181.4	62.868	268.379	222.701
4	219.352	56.6	260	218.4	62.868	268.379	222.701
4	219.674	53.4	282.4	233	62.868	268.379	222.701
4	219.997	56	308	288.4	62.868	268.379	222.701
4	220.319	56	264.8	246.8	62.868	268.379	222.701
4	220.642	57.6	247.4	299.2	62.868	268.379	222.701
4	220.965	55.8	212.4	311.4	62.868	268.379	222.701
4	221.287	56.6	163.4	233.2	62.868	268.379	222.701
4	221.61	56.8	157.6	206	62.868	268.379	222.701
4	221.932	55.6	143.2	157.6	62.868	268.379	222.701
4	222.255	55	139.8	135.8	62.868	268.379	222.701
4	222.578	52.2	134.8	121.6	62.868	268.379	222.701
4	222.9	54	140.4	111	62.868	268.379	222.701
4	223.223	53.8	135.6	110.2	62.868	268.379	222.701
4	223.545	52.4	141.8	107.8	62.868	268.379	222.701
4	223.868	53	144.8	110.4	62.868	268.379	222.701
4	224.19	53.8	181.8	113.6	62.868	268.379	222.701
4	224.513	54	213	131.8	62.868	268.379	222.701
4	224.836	54.6	199.8	160	62.868	268.379	222.701
4	225.158	52.8	169.4	153.6	62.868	268.379	222.701
4	225.481	52.8	169.4	153.6	62.868	268.379	222.701
4	225.803	55	172	131.8	62.868	268.379	222.701
4	226.126	54.8	165.4	136.8	62.868	268.379	222.701
4	226.448	57	143.6	130	62.868	268.379	222.701
4	226.771	53.2	135.2	134	62.868	268.379	222.701
4	227.094	53.4	137	131	62.868	268.379	222.701
4	227.416	54.4	146.2	132.6	62.868	268.379	222.701
4	227.739	55	162.8	149	62.868	268.379	222.701
4	228.061	55	162.8	149	62.868	268.379	222.701
4	228.384	51.6	175.2	156.4	62.868	268.379	222.701
4	228.706	55.6	193.2	168	62.868	268.379	222.701
4	229.029	52.6	190.8	191.2	62.868	268.379	222.701
4	229.352	56	168.4	194.8	62.868	268.379	222.701
4	229.674	55.2	186.4	181.8	62.868	268.379	222.701
4	229.997	55.4	190	189.4	62.868	268.379	222.701
4	230.319	57.2	162.2	181.6	62.868	268.379	222.701
4	230.642	52	148	181.4	62.868	268.379	222.701
4	230.964	54	165.6	192.2	62.868	268.379	222.701
4	231.287	58.6	156.2	199.8	62.868	268.379	222.701
4	231.61	54.6	155.6	222.4	62.868	268.379	222.701
4	231.932	54.4	163.4	216.8	62.868	268.379	222.701
4	232.255	54.8	216.8	217.8	62.868	268.379	222.701
4	232.577	54.8	216.8	217.8	62.868	268.379	222.701
4	232.9	52.2	185.4	228.4	62.868	268.379	222.701
4	233.223	53.8	134	190.4	62.868	268.379	222.701
4	233.545	54.4	135.2	176.6	62.868	268.379	222.701
4	233.868	52.8	148.8	172.4	62.868	268.379	222.701
4	234.19	55.4	149	195.8	62.868	268.379	222.701
4	234.513	55.2	159.6	201.8	62.868	268.379	222.701
4	234.835	55.8	164.6	217.8	62.868	268.379	222.701
4	235.158	53.8	199.8	220.4	62.868	268.379	222.701
4	235.481	55	239.6	229	62.868	268.379	222.701
4	235.803	53.4	238.8	280	62.868	268.379	222.701
4	236.126	52.2	190.4	281	62.868	268.379	222.701
4	236.448	53.8	186.8	266.2	62.868	268.379	222.701
4	236.771	53	246.6	239.6	62.868	268.379	222.701
4	237.093	54.6	292.2	270.6	62.868	268.379	222.701
4	237.416	53	332	367.4	62.868	268.379	222.701
4	237.739	53.4	279.8	399.4	62.868	268.379	222.701
4	238.061	57	243.4	346.4	62.868	268.379	222.701
4	238.384	57	243.4	346.4	62.868	268.379	222.701
4	238.706	54.8	176.8	249	62.868	268.379	222.701
4	239.029	51.8	150.6	205	62.868	268.379	222.701
4	239.351	54.6	130.6	195.6	62.868	268.379	222.701
4	239.674	53	135.2	180.8	62.868	268.379	222.701
4	239.997	53	135.2	180.8	62.868	268.379	222.701
4	240.319	55.2	130.6	195	62.868	268.379	222.701
4	240.642	54.2	127	193.6	62.868	268.379	222.701
4	240.964	51.4	134.4	197.4	62.868	268.379	222.701
4	241.287	53.2	164.2	215.2	62.868	268.379	222.701
4	241.609	53.2	164.2	215.2	62.868	268.379	222.701
4	241.932	55.2	187.2	271	62.868	268.379	222.701
4	242.255	51.4	240	299.2	62.868	268.379	222.701
4	242.577	55.2	271	323	62.868	268.379	222.701
4	242.9	52.6	355.4	390.2	62.868	268.379	222.701
4	243.222	52.6	355.4	390.2	62.868	268.379	222.701
4	243.545	54	294.2	422.8	62.868	268.379	222.701
4	243.868	52.8	259	399	62.868	268.379	222.701
4	244.19	53	223.6	390	62.868	268.379	222.701
4	244.513	52.4	195.6	368	62.868	268.379	222.701
4	244.835	52	145.8	290.4	62.868	268.379	222.701
4	245.158	51.6	121	237.8	62.868	268.379	222.701
4	245.48	52.4	113.4	172.4	62.868	268.379	222.701
4	245.803	52.4	121	169.8	62.868	268.379	222.701
4	246.126	51.6	114.2	157	62.868	268.379	222.701
4	246.448	51.2	113.4	181.2	62.868	268.379	222.701
4	246.771	49.6	112.6	217.6	62.868	268.379	222.701
4	247.093	49.4	106.6	161.8	62.868	268.379	222.701
4	247.416	49	92.6	119.6	62.868	268.379	222.701
4	247.738	49	92.6	119.6	62.868	268.379	222.701
4	248.061	51.2	84.2	101.6	62.868	268.379	222.701
4	248.384	49.8	84	96.4	62.868	268.379	222.701
4	248.706	52.6	85.4	94.6	62.868	268.379	222.701
4	249.029	54.2	88.8	98	62.868	268.379	222.701
4	249.351	50.8	88.2	98.4	62.868	268.379	222.701
4	249.674	53.8	83	103.2	62.868	268.379	222.701
4	249.996	51	89.2	115	62.868	268.379	222.701
4	250.319	49.2	89	116.8	62.868	268.379	222.701
4	250.642	51.4	93.2	115.2	62.868	268.379	222.701
4	250.964	51.8	91.6	128.2	62.868	268.379	222.701
4	251.287	50.6	85	121.2	62.868	268.379	222.701
4	251.609	51.6	85.6	126.8	62.868	268.379	222.701
4	251.932	50.6	87.4	120.6	62.868	268.379	222.701
4	252.255	54.6	83.2	122.4	62.868	268.379	222.701
4	252.577	53	79.4	94.8	62.868	268.379	222.701
4	252.9	53.2	83.2	84	62.868	268.379	222.701
4	253.222	54.8	82.2	77.8	62.868	268.379	222.701
4	253.545	57	79	76.4	62.868	268.379	222.701
4	253.867	55	78.6	78.2	62.868	268.379	222.701
4	254.19	52.4	83	77.2	62.868	268.379	222.701
4	254.513	56.2	77.4	73.2	62.868	268.379	222.701
4	254.835	56.2	81.2	72.6	62.868	268.379	222.701
4	255.158	52.6	81	75.8	62.868	268.379	222.701
4	255.48	54.2	77.8	81.6	62.868	268.379	222.701
4	255.803	56.4	82.2	103.6	62.868	268.379	222.701
4	256.125	54.4	108.6	191.6	62.868	268.379	222.701
4	256.448	52.6	170.8	304	62.868	268.379	222.701
4	256.771	57.6	265.2	430.4	62.868	268.379	222.701
4	257.093	58.6	312.4	518.6	62.868	268.379	222.701
4	257.416	62.6	309.8	477.2	62.868	268.379	222.701
4	257.738	59.6	284.8	426.4	62.868	268.379	222.701
4	258.061	57.4	262.2	370	62.868	268.379	222.701
4	258.383	63	223.4	323.4	62.868	268.379	222.701
4	258.706	59.4	208	295.4	62.868	268.379	222.701
4	259.029	58	214.4	277.2	62.868	268.379	222.701
4	259.351	61.4	202.4	277.8	62.868	268.379	222.701
4	259.674	62.6	180.6	274.8	62.868	268.379	222.701
4	259.996	60	178.2	301	62.868	268.379	222.701
4	260.319	62	188.2	301.6	62.868	268.379	222.701
4	260.641	61.8	197.4	300.4	62.868	268.379	222.701
4	260.964	62.8	181	281.4	62.868	268.379	222.701
4	261.287	61.8	168.4	250.2	62.868	268.379	222.701
4	261.609	61.4	161.4	246.2	62.868	268.379	222.701
4	261.932	60.6	152.6	236.8	62.868	268.379	222.701
4	262.254	60.6	152.6	236.8	62.868	268.379	222.701
4	262.577	61	142.8	233.8	62.868	268.379	222.701
4	262.9	61	123.6	213.8	62.868	268.379	222.701
4	263.222	59.4	114.8	218.4	62.868	268.379	222.701
4	263.545	62	112.4	209.2	62.868	268.379	222.701
4	263.867	61.2	112	198.4	62.868	268.379	222.701
4	264.19	59.8	108.6	184.8	62.868	268.379	222.701
4	264.512	60.2	106	172.6	62.868	268.379	222.701
4	264.835	62.8	105.2	156.6	62.868	268.379	222.701
4	265.158	61.8	105.4	152	62.868	268.379	222.701
4	265.48	64.2	105.2	143	62.868	268.379	222.701
4	265.803	61	100.6	135.2	62.868	268.379	222.701
4	266.125	59.8	107.6	146.8	62.868	268.379	222.701
4	266.448	62.2	120.4	168	62.868	268.379	222.701
4	266.77	62.6	131.4	203.8	62.868	268.379	222.701
4	267.093	62.6	143.6	234.6	62.868	268.379	222.701
4	267.416	60.2	146.6	230.8	62.868	268.379	222.701
4	267.738	59.2	170.8	192.2	62.868	268.379	222.701
4	268.061	62.2	144	182.6	62.868	268.379	222.701
4	268.383	60.4	132.8	175.6	62.868	268.379	222.701
4	268.706	60	138.4	172	62.868	268.379	222.701
4	269.028	60	137.8	190.6	62.868	268.379	222.701
4	269.351	60.6	142.2	192.4	62.868	268.379	222.701
4	269.674	60.2	137.2	196.4	62.868	268.379	222.701
4	269.996	59.4	144.6	211	62.868	268.379	222.701
4	270.319	60	156.4	226.6	62.868	268.379	222.701
4	270.641	59	176.2	241.2	62.868	268.379	222.701
4	270.964	59.2	205	248.8	62.868	268.379	222.701
4	271.286	59	217.8	263	62.868	268.379	222.701
4	271.609	62.2	241.4	263.4	62.868	268.379	222.701
4	271.932	61.6	245.2	269.8	62.868	268.379	222.701
4	272.254	61.4	249.8	290.6	62.868	268.379	222.701
4	272.577	64	252.8	304.2	62.868	268.379	222.701
4	272.899	63.6	265.6	314.8	62.868	268.379	222.701
4	273.222	65.2	286.8	285.6	62.868	268.379	222.701
4	273.545	60.6	277	281	62.868	268.379	222.701
4	273.867	60.2	279.8	285	62.868	268.379	222.701
4	274.19	64.2	284.6	292.8	62.868	268.379	222.701
4	274.512	63.4	305.6	324.4	62.868	268.379	222.701
4	274.835	64.4	334.6	345.8	62.868	268.379	222.701
4	275.157	65.4	388.4	377.4	62.868	268.379	222.701
4	275.48	67.6	416.2	402	62.868	268.379	222.701
4	275.803	66	407.8	406.8	62.868	268.379	222.701
4	276.125	65.2	380.4	381	62.868	268.379	222.701
4	276.448	64	351.2	340.4	62.868	268.379	222.701
4	276.77	64.8	312.2	326.8	62.868	268.379	222.701
4	277.093	66.4	289	331.6	62.868	268.379	222.701
4	277.415	64.6	267.8	319.6	62.868	268.379	222.701
4	277.738	64.4	276.6	318.8	62.868	268.379	222.701
4	278.061	61.4	271.6	312.4	62.868	268.379	222.701
4	278.383	66.2	278.4	315.2	62.868	268.379	222.701
4	278.706	66.6	284.8	307.8	62.868	268.379	222.701
4	279.028	67.2	289.8	300	62.868	268.379	222.701
4	279.351	66.8	279.4	301.8	62.868	268.379	222.701
4	279.673	63.6	259.6	283.8	62.868	268.379	222.701
4	279.996	67.6	250.6	255	62.868	268.379	222.701
4	280.319	67.2	226.8	234.4	62.868	268.379	222.701
4	280.641	63.2	208.2	232.6	62.868	268.379	222.701
4	280.964	66.2	196.8	240.2	62.868	268.379	222.701
4	281.286	66.8	221	253.6	62.868	268.379	222.701
4	281.609	62.4	241.2	269	62.868	268.379	222.701
4	281.932	64	269.8	293.4	62.868	268.379	222.701
4	282.254	64	269.8	293.4	62.868	268.379	222.701
4	282.577	65.8	296	313	62.868	268.379	222.701
4	282.899	63.2	292.4	339.4	62.868	268.379	222.701
4	283.222	62.8	301	359	62.868	268.379	222.701
4	283.544	60	313.6	393.8	62.868	268.379	222.701
4	283.867	64	346.2	396.8	62.868	268.379	222.701
4	284.19	66.2	404.4	436.4	62.868	268.379	222.701
4	284.512	64	411	450	62.868	268.379	222.701
4	284.835	65.6	417.8	458.4	62.868	268.379	222.701
4	285.157	67.8	433	452.2	62.868	268.379	222.701
4	285.48	69.2	455.2	438	62.868	268.379	222.701
4	285.802	64.6	516	419	62.868	268.379	222.701
4	286.125	64.2	464.6	382	62.868	268.379	222.701
4	286.448	63.4	407.6	348.4	62.868	268.379	222.701
4	286.77	66.6	378	324.4	62.868	268.379	222.701
4	287.093	67.2	357.6	283.6	62.868	268.379	222.701
4	287.415	65.2	342.6	266	62.868	268.379	222.701
4	287.738	68.2	319.4	246	62.868	268.379	222.701
4	288.06	66.8	307	226	62.868	268.379	222.701
4	288.383	64.8	304.2	218.4	62.868	268.379	222.701
4	288.706	66.6	275.4	213.4	62.868	268.379	222.701
4	289.028	65.2	254.6	202.8	62.868	268.379	222.701
4	289.351	66	265.4	201	62.868	268.379	222.701
4	289.673	66.6	274.4	199.8	62.868	268.379	222.701
4	289.996	68	267.8	200	62.868	268.379	222.701
4	290.318	65.4	297.2	201.8	62.868	268.379	222.701
4	290.641	62.4	317.4	200.6	62.868	268.379	222.701
4	290.964	64	314.2	203.4	62.868	268.379	222.701
4	291.286	63.4	284.8	210.8	62.868	268.379	222.701
4	291.609	66	291.6	228.2	62.868	268.379	222.701
4	291.931	65.8	317.4	252.4	62.868	268.379	222.701
4	292.254	67.2	346.6	275.8	62.868	268.379	222.701
4	292.577	64.8	346.2	315	62.868	268.379	222.701
4	292.899	64.8	328.4	351.2	62.868	268.379	222.701
4	293.222	66.8	336.4	415.2	62.868	268.379	222.701
4	293.544	64.6	373	475.4	62.868	268.379	222.701
4	293.867	63	400.4	519.6	62.868	268.379	222.701
4	294.189	65.2	495	525.2	62.868	268.379	222.701
4	294.512	64.6	532.6	537.4	62.868	268.379	222.701
4	294.835	64.6	532.6	537.4	62.868	268.379	222.701
4	295.157	64.4	579.4	548	62.868	268.379	222.701
4	295.48	61.4	570.4	452.2	62.868	268.379	222.701
4	295.802	61	513.6	410.2	62.868	268.379	222.701
4	296.125	64.8	439.8	366.6	62.868	268.379	222.701
4	296.447	64.6	379	327	62.868	268.379	222.701
4	296.77	63	337.8	271.6	62.868	268.379	222.701
4	297.093	63.6	334.8	263.4	62.868	268.379	222.701
4	297.415	64	312	268.8	62.868	268.379	222.701
4	297.738	62.2	316.4	285.4	62.868	268.379	222.701
4	298.06	67.2	280.8	272.2	62.868	268.379	222.701
4	298.383	65.2	279.6	312	62.868	268.379	222.701
4	298.705	64.8	303.6	348	62.868	268.379	222.701
4	299.028	64	350.6	379.6	62.868	268.379	222.701
4	299.351	66.2	391.4	390.8	62.868	268.379	222.701
4	299.673	63.4	328.8	317	62.868	268.379	222.701
4	299.996	65.2	341.4	327.2	62.868	268.379	222.701
4	300.318	62.8	373.6	333.8	62.868	268.379	222.701
4	300.641	69	377.4	322.4	62.868	268.379	222.701
4	300.964	67	304	262	62.868	268.379	222.701
4	301.286	68.2	321.4	268	62.868	268.379	222.701
4	301.609	65.6	353.4	259.8	62.868	268.379	222.701
4	301.931	67.4	370.6	282.2	62.868	268.379	222.701
4	302.254	66.6	340.8	248.8	62.868	268.379	222.701
4	302.576	66.8	339.4	263.4	62.868	268.379	222.701
4	302.899	71	347.2	279.4	62.868	268.379	222.701
4	303.222	68	353.2	283.8	62.868	268.379	222.701
5	0	56.2	147.2	269	54.169	188.919	285.88
5	0.323	55.6	134.4	271.4	54.169	188.919	285.88
5	0.645	57.8	136.8	248.6	54.169	188.919	285.88
5	0.968	56.4	124.2	228.8	54.169	188.919	285.88
5	1.291	57.8	112.4	202.8	54.169	188.919	285.88
5	1.613	55	111.2	175.4	54.169	188.919	285.88
5	1.936	54.4	113.2	168	54.169	188.919	285.88
5	2.258	55.4	115.8	157	54.169	188.919	285.88
5	2.581	53.2	117.2	154.2	54.169	188.919	285.88
5	2.904	54.2	114.2	168.2	54.169	188.919	285.88
5	3.226	54.2	114.2	168.2	54.169	188.919	285.88
5	3.549	53.2	115.8	188.4	54.169	188.919	285.88
5	3.872	53.8	109.8	194	54.169	188.919	285.88
5	4.194	54.2	113.2	203	54.169	188.919	285.88
5	4.517	55.8	121.6	193.2	54.169	188.919	285.88
5	4.84	60.4	167.4	225.4	54.169	188.919	285.88
5	5.162	59.8	195.6	238.2	54.169	188.919	285.88
5	5.485	55.2	267.4	362.2	54.169	188.919	285.88
5	5.808	57	240.2	486.2	54.169	188.919	285.88
5	6.13	56	223.6	534.6	54.169	188.919	285.88
5	6.453	55.8	133.6	476.8	54.169	188.919	285.88
5	6.775	57.2	112	295.8	54.169	188.919	285.88
5	7.098	57.2	112	295.8	54.169	188.919	285.88
5	7.421	56	117	215.6	54.169	188.919	285.88
5	7.743	60	152.6	229	54.169	188.919	285.88
5	8.066	60	174	255	54.169	188.919	285.88
5	8.389	60.8	177.8	283.8	54.169	188.919	285.88
5	8.711	54.6	146.4	307.6	54.169	188.919	285.88
5	9.034	57.6	136.2	319.4	54.169	188.919	285.88
5	9.357	56.2	125	322	54.169	188.919	285.88
5	9.679	56.6	112.6	278.6	54.169	188.919	285.88
5	10.002	58.8	103.2	303.6	54.169	188.919	285.88
5	10.325	55.8	106	241.2	54.169	188.919	285.88
5	10.647	56.6	110.6	224.4	54.169	188.919	285.88
5	10.97	56.6	110.6	224.4	54.169	188.919	285.88
5	11.292	56.6	113.2	230	54.169	188.919	285.88
5	11.615	56.6	116.6	261.2	54.169	188.919	285.88
5	11.938	56.6	116.6	261.2	54.169	188.919	285.88
5	12.26	61.2	121.8	286.4	54.169	188.919	285.88
5	12.583	58.4	114.8	302.6	54.169	188.919	285.88
5	12.906	57.8	123.6	337.8	54.169	188.919	285.88
5	13.228	56.2	113.2	262.6	54.169	188.919	285.88
5	13.551	58.8	120.4	243.2	54.169	188.919	285.88
5	13.874	56.8	142.2	287.4	54.169	188.919	285.88
5	14.196	57.2	167.4	334.2	54.169	188.919	285.88
5	14.519	59.4	173.2	336.6	54.169	188.919	285.88
5	14.841	56	155.8	406.4	54.169	188.919	285.88
5	15.164	55.8	149.6	468	54.169	188.919	285.88
5	15.487	58.6	121	390.8	54.169	188.919	285.88
5	15.809	58.8	117.4	316.6	54.169	188.919	285.88
5	16.132	57.8	118	316.2	54.169	188.919	285.88
5	16.455	56.4	145.8	262	54.169	188.919	285.88
5	16.777	58.8	149.8	254	54.169	188.919	285.88
5	17.1	58.6	145.4	259.8	54.169	188.919	285.88
5	17.423	58.8	138	259.8	54.169	188.919	285.88
5	17.745	58	125.8	233	54.169	188.919	285.88
5	18.068	58	125.8	233	54.169	188.919	285.88
5	18.391	60.4	111.2	205.6	54.169	188.919	285.88
5	18.713	62	126.2	222.6	54.169	188.919	285.88
5	19.036	59	138.6	236	54.169	188.919	285.88
5	19.358	59.4	143.6	279	54.169	188.919	285.88
5	19.681	59.6	133.4	307.6	54.169	188.919	285.88
5	20.004	59.2	122.8	269.8	54.169	188.919	285.88
5	20.326	59.2	122.8	269.8	54.169	188.919	285.88
5	20.649	58.4	119.4	240.6	54.169	188.919	285.88
5	20.972	61	121	255.2	54.169	188.919	285.88
5	21.294	61	121	255.2	54.169	188.919	285.88
5	21.617	62	157.4	294.2	54.169	188.919	285.88
5	21.94	60.2	157.4	413.4	54.169	188.919	285.88
5	22.262	60.6	146.2	440	54.169	188.919	285.88
5	22.585	60.6	146.2	440	54.169	188.919	285.88
5	22.908	58.8	143.8	389	54.169	188.919	285.88
5	23.23	57.6	134.2	359.4	54.169	188.919	285.88
5	23.553	57.6	134.2	359.4	54.169	188.919	285.88
5	23.875	57	131.4	358.6	54.169	188.919	285.88
5	24.198	57.8	153.4	348.2	54.169	188.919	285.88
5	24.521	61	155.6	389.8	54.169	188.919	285.88
5	24.843	59.8	160.2	416.8	54.169	188.919	285.88
5	25.166	55.8	172.4	422	54.169	188.919	285.88
5	25.489	59	134	443.6	54.169	188.919	285.88
5	25.811	59	134	443.6	54.169	188.919	285.88
5	26.134	59.2	128.2	352.8	54.169	188.919	285.88
5	26.457	61	126.4	310.6	54.169	188.919	285.88
5	26.779	58.4	127.8	343	54.169	188.919	285.88
5	27.102	59.2	112.8	298.2	54.169	188.919	285.88
5	27.425	61.4	111.8	293.2	54.169	188.919	285.88
5	27.747	61.6	124.2	332.6	54.169	188.919	285.88
5	28.07	59.2	127.2	362.2	54.169	188.919	285.88
5	28.392	59.8	113.6	306.6	54.169	188.919	285.88
5	28.715	58.8	114.2	344.4	54.169	188.919	285.88
5	29.038	60.6	121.2	298	54.169	188.919	285.88
5	29.36	60.4	127.8	294.6	54.169	188.919	285.88
5	29.683	60.4	127.8	294.6	54.169	188.919	285.88
5	30.006	61.8	129.4	280.6	54.169	188.919	285.88
5	30.328	60.4	137.4	292.6	54.169	188.919	285.88
5	30.651	60	147.8	335.4	54.169	188.919	285.88
5	30.974	55	147.6	320	54.169	188.919	285.88
5	31.296	58.4	130.4	300.4	54.169	188.919	285.88
5	31.619	61	138.2	323.8	54.169	188.919	285.88
5	31.941	57.6	123.4	302.4	54.169	188.919	285.88
5	32.264	58.6	101.2	237.4	54.169	188.919	285.88
5	32.587	58.8	103.4	263.4	54.169	188.919	285.88
5	32.909	61.2	104.8	250.8	54.169	188.919	285.88
5	33.232	58.6	119.4	244.6	54.169	188.919	285.88
5	33.555	58.6	119.4	244.6	54.169	188.919	285.88
5	33.877	62.4	138.4	265.8	54.169	188.919	285.88
5	34.2	61	136.8	275.2	54.169	188.919	285.88
5	34.523	63.8	156.8	299.4	54.169	188.919	285.88
5	34.845	62.2	186.6	373	54.169	188.919	285.88
5	35.168	62.4	169	350.6	54.169	188.919	285.88
5	35.491	63.2	183	371.6	54.169	188.919	285.88
5	35.813	63.6	192	388	54.169	188.919	285.88
5	36.136	62.8	168.8	370	54.169	188.919	285.88
5	36.458	65.4	197.8	409	54.169	188.919	285.88
5	36.781	61.4	157.8	377.8	54.169	188.919	285.88
5	37.104	62.2	146.8	386.4	54.169	188.919	285.88
5	37.426	63.6	137.6	386.6	54.169	188.919	285.88
5	37.749	62.2	137.6	411.2	54.169	188.919	285.88
5	38.072	64	143.8	439.4	54.169	188.919	285.88
5	38.394	63.8	142.2	505.4	54.169	188.919	285.88
5	38.717	60	142.4	550.8	54.169	188.919	285.88
5	39.04	63	130.8	584.6	54.169	188.919	285.88
5	39.362	62.4	123.2	528.8	54.169	188.919	285.88
5	39.685	60.2	118.6	560.2	54.169	188.919	285.88
5	40.008	61.6	116.2	447.2	54.169	188.919	285.88
5	40.33	61.4	112	369	54.169	188.919	285.88
5	40.653	62	115.8	318.2	54.169	188.919	285.88
5	40.975	62	133.6	288.2	54.169	188.919	285.88
5	41.298	61.8	132.6	289.2	54.169	188.919	285.88
5	41.621	61.2	152.8	276.6	54.169	188.919	285.88
5	41.943	60.4	133.8	304.6	54.169	188.919	285.88
5	42.266	59.6	122.6	305.8	54.169	188.919	285.88
5	42.589	62.4	144.6	310.8	54.169	188.919	285.88
5	42.911	61.2	233.8	403	54.169	188.919	285.88
5	43.234	61.2	233.8	403	54.169	188.919	285.88
5	43.557	65.4	297	561.2	54.169	188.919	285.88
5	43.879	62	261.2	641.2	54.169	188.919	285.88
5	44.202	64.2	230.2	655.4	54.169	188.919	285.88
5	44.524	59.8	191.6	639.8	54.169	188.919	285.88
5	44.847	62.2	153.8	587.2	54.169	188.919	285.88
5	45.17	63.8	128.4	481.4	54.169	188.919	285.88
5	45.492	64.4	123.4	478.8	54.169	188.919	285.88
5	45.815	64.4	116.6	398.6	54.169	188.919	285.88
5	46.138	64.8	126.4	353.8	54.169	188.919	285.88
5	46.46	65.4	124.8	350	54.169	188.919	285.88
5	46.783	68.8	130.8	376.4	54.169	188.919	285.88
5	47.106	75	147.2	442.4	54.169	188.919	285.88
5	47.428	79.4	163.8	503.4	54.169	188.919	285.88
5	47.751	73	152.6	582.6	54.169	188.919	285.88
5	48.074	73.8	152	599.4	54.169	188.919	285.88
5	48.396	77.6	142.4	600	54.169	188.919	285.88
5	48.719	74.6	159.2	644.8	54.169	188.919	285.88
5	49.041	74.6	166.2	693.4	54.169	188.919	285.88
5	49.364	74.6	166.2	693.4	54.169	188.919	285.88
5	49.687	73.4	180.2	826.2	54.169	188.919	285.88
5	50.009	70.4	150	848.2	54.169	188.919	285.88
5	50.332	74.4	128.8	776.6	54.169	188.919	285.88
5	50.655	77.6	126.2	634.2	54.169	188.919	285.88
5	50.977	80	131.4	596.4	54.169	188.919	285.88
5	51.3	75.2	127	594.4	54.169	188.919	285.88
5	51.623	77.6	130.4	627.2	54.169	188.919	285.88
5	51.945	76	135.4	670.4	54.169	188.919	285.88
5	52.268	76.8	149.4	755.2	54.169	188.919	285.88
